"TARGET","LAAM_a","LAAM_b"
Ctnnal1,10.80574387,13.24807581
Hace1,13.24644372,11.68387187
Fam206a,13.28641337,12.72451385
Tmem214,12.8917837,7.64385619
Ralgps1,12.27844946,11.08679969
Agbl3,12.34568245,12.76487159
Vars2,11.20823436,11.73216743
Gcnt1,12.54037024,12.26883437
Kif16b,10.65999589,12.33035672
Ythdf1,12.18889787,12.82177398
Itpkb,12.56486399,12.94690627
Garnl3,11.29404631,10.13570929
Pi4kb,12.27496047,12.90048948
Zcchc2,12.25827158,8.531381461
Bpgm,13.27044134,13.20074538
Zfhx3,12.77210834,13.15971369
A230050P20Rik,11.97513146,12.85778665
Man2a2,12.53624722,13.01820018
Ctu1,10.24555271,11.6188443
Fam117a,12.30862345,12.11439305
Irs2,12.63390341,12.36659543
Zfp653,12.31882522,12.5526691
Pogz,11.96434087,12.80695233
Kat7,12.93921188,13.21082352
Plcl2,12.96470186,12.81257844
Dido1,12.14847658,12.66866342
Rccd1,9.707359132,10.67065625
Sccpdh,7.189824559,13.25133446
Prc1,12.3858624,13.1744576
Cnst,9.124121312,11.32249154
Supt3,12.24079133,12.94049713
Edc3,12.31543264,12.50581155
Pdk2,11.59991284,12.747144
Lmtk2,13.12153352,11.55794229
Rabggtb,12.54254826,10.93810933
Ppp1r9b,12.94049713,13.24347154
Bloc1s5,10.66444728,10.26561505
Cables2,13.22911922,13.30919211
Txndc5,12.64272864,12.58308277
Ube3c,12.04405253,12.65396464
Bmp6,8.098032083,12.68387187
Tlr4,12.24287637,13.24317398
Cpq,10.80815977,10.82336724
Siglecf,12.39339046,10.73047014
Timm8b,6.599912842,13.03874756
Mtg1,9.008428622,10.76238204
Arhgap18,8.055282436,13.00246344
Tasp1,13.18611424,10.16364968
Arpin,13.15655715,10.22641219
Pigk,12.07848442,12.77458118
Foxred1,11.61792656,12.28540222
Osbpl2,12.63208641,12.63458419
Eme1,12.91811785,13.07497766
Anpep,12.93258387,12.22490609
Fam173b,9.686500527,8.118941073
Zzz3,12.57341051,13.21901722
Mtg2,10.79279029,11.66578003
Zfp503,8.54689446,9.147204925
Ss18l1,11.1234748,11.90011206
Rreb1,12.87824254,7.948367232
L3mbtl3,9.930737338,11.27146303
Rsad1,11.07481046,10.6617781
6-Mar,12.7897374,13.22037833
Lsm14b,11.64024494,12.16459272
F13a1,13.18161817,10.68825031
Itga9,12.68540583,12.55650605
Adgrg6,12.52698821,8.816983623
Taf4a,12.50407411,12.70108982
Cdc123,12.8372337,13.00457162
Zc3hc1,11.52258153,11.43775207
Camk1d,12.17148958,9.921840937
Stim2,11.54158066,12.7903485
Fam102a,11.64160022,12.88779179
Akna,13.30449393,10.28077077
Cmc1,13.02479338,12.40673648
Naif1,11.27612441,11.15418521
Akap7,9.211888295,12.15860969
Adgrl4,12.29777606,9.957102042
Dap,12.46989615,10.35314683
Polg,12.0313566,12.21916852
Tbc1d19,13.30862345,12.49610478
AW209491,6.321928095,8.918863237
Nubp2,12.77190208,12.89935692
Fanci,12.46760555,13.08928495
Nlrc4,11.93073734,11.97046544
1110008P14Rik,13.03977585,11.66489167
Adk,12.73047014,11.38801729
Zdhhc1,11.50779464,12.68825031
Tbc1d25,11.49884921,11.27321281
Abhd2,11.48784003,12.66333572
Ciz1,12.53818893,13.13971122
Daglb,11.09539702,13.07296997
Metrnl,9.556506055,12.36002402
Gpatch2,10.97656412,12.16144685
Il18,13.19798453,13.00965369
Srrm2,9.453270634,12.71510401
Arid4b,13.25768248,12.45917544
Ppp1r10,13.03754695,12.91942202
Tbcd,11.34872815,12.48179943
Suv39h1,11.6110248,11.80574387
Stx11,5.727920455,12.73661333
Tbce,10.6891244,12.92888844
Sec24d,10.80976813,12.97208231
Isg20,9.601770788,11.93295289
Tgfb2,12.99081308,13.21810911
B3galnt2,13.30848124,11.48934624
Lyplal1,10.4252159,12.17148958
Lgi2,12.76424961,12.81618368
Fn3krp,9.818582177,9.485829309
Pomt1,11.57506646,12.43358544
Prrc2b,12.28886607,12.86244364
Npepl1,12.76009617,13.26488238
Gimap3,12.14210706,12.66666784
2300002M23Rik,13.21462269,13.04490635
Megf9,8.113742166,10.85642553
Foxk2,12.59058705,12.74945047
Azi2,10.82575383,13.07380685
Fndc3b,12.06137119,13.27335853
BC017643,13.00720251,12.79279029
Tnfsf10,13.07848442,12.63866217
Hexdc,9.810571635,11.25502857
Ndst2,12.89462832,13.29476432
AF529169,13.00422047,13.09687984
Rftn1,11.41943355,12.72877085
Rab3gap2,11.71295682,12.54303182
Rnf122,11.32023645,12.52674374
Mettl22,10.47471995,12.11243951
Atp6v0e2,11.18735207,10.91363743
C130074G19Rik,8.651051691,7.539158811
Smarcal1,11.87881728,12.35066299
Exosc2,13.24019505,10.96866679
Picalm,12.09011242,12.52772134
Hlx,12.72430067,12.35562639
Wdr45,12.08015131,12.75467876
Dusp10,3.584962501,12.87286723
Cdh6,12.98850718,13.10754403
Neil3,12.71553306,13.10000522
Tmem135,12.95128471,12.8558418
Mtmr7,12.39016896,12.96307669
Prpf18,13.02306125,12.23870328
Dcxr,12.56200386,12.7225941
Morc3,12.63843591,13.14274528
Ppl,13.09655045,13.20043888
Mtmr12,11.50481899,12.26824957
Tcta,10.95855272,12.28308835
Slc9a8,12.71896091,13.01802627
Zdhhc2,11.14784089,12.53089398
Ubn1,10.46658634,12.36714169
Wfs1,10.58308277,11.88493365
Tnrc18,12.45507031,12.8045344
Micu3,12.93036775,11.44553222
Nt5dc1,11.41151099,12.57530288
Asb6,12.36249181,12.15576694
Cdnf,12.87075,12.86785786
Dse,11.95927751,12.41256985
Znfx1,12.36796071,9.084808388
Nup133,11.39767463,11.93073734
Uhrf1bp1,12.17990909,12.033423
Ppp2r4,12.72109919,12.35149141
Cdsn,8.977279923,13.31061278
Cep104,10.31174832,11.73724734
Atp8b1,13.10213975,12.79705352
Zufsp,10.77396337,13.06187743
Stau1,13.11910324,13.30463652
Ppp1r3f,13.13955135,8.632995197
Ubald1,12.70628016,13.17741954
Nphp4,9.905387005,10.49285462
Fam149b,11.39553414,12.80654962
Rbms3,12.99823782,9.243173983
Tmem246,12.79948401,12.91494566
Mocos,12.76673594,10.91886324
Prex1,13.21856324,13.25635614
Ap5z1,12.35066299,12.55842071
Strip2,12.48859333,12.36303963
Lonrf1,13.12492905,10.39124359
Zfp189,11.46811489,11.88950396
Coro7,12.37449615,10.14593215
Mrpl12,11.84509796,12.20945337
Vasn,13.02531262,11.10787091
Ccbl1,13.2511865,11.55889898
Cpeb3,12.60200286,11.00140819
Rxrb,12.70282201,12.86089298
D2Wsu81e,12.06204614,12.16490693
Icmt,11.6617781,11.86611979
Oxld1,12.79786414,13.21538132
Zmynd8,12.24049322,8.900866808
Capsl,11.76030413,12.43775207
Tbc1d13,12.92518352,13.11634396
Mrps6,10.96794671,12.56248095
Lap3,12.77643303,12.74315139
Sdk1,9.851749041,13.29763279
Zer1,11.43514934,11.82813648
Ncoa7,13.17336483,12.63934071
Batf2,8.317412614,12.47446646
Usp53,13.01052811,10.37721053
Nploc4,12.74588437,10.82097669
Lmbrd2,10.5943246,12.71424552
Ldb2,13.08862263,12.93442804
Plekhg5,10.84862294,10.79603961
Wdr34,11.2974895,10.51963625
Dock3,12.4943556,12.85155386
Trp53rka,9.917372079,9.266786541
Fnbp1l,9.856425529,11.90199819
Prkrip1,7.936637939,10.4918531
Slx4,10.6617781,11.04644195
Alg2,12.12153352,12.37612539
Bahcc1,11.197831,11.82296909
Htatip2,9.303780748,11.7809498
Exo1,12.81378119,13.14736394
Fbxl5,11.44086917,12.2227949
Alkbh4,10.19352536,11.9199806
Dnttip2,11.46301341,11.57127862
Thap3,11.39070637,10.16113188
Dnajc28,13.26941893,13.27496047
Cc2d2a,12.84431346,13.11699368
Dnajc11,11.29001885,11.74651432
Ypel5,12.51594618,13.14067003
Polr2j,11.78994113,8.731319031
Galnt12,11.96181141,6.491853096
Cep131,10.90011206,9.824958741
Kmo,11.8474489,13.3089078
Zfp597,13.24064229,11.10525378
Ncoa5,12.24584977,12.09803208
Gabbr2,13.08663385,13.14577297
Zc3h10,11.54785851,13.30163909
Tbc1d2,13.08945048,13.14720492
Trub2,12.17617315,12.48708634
Arhgap29,12.91867693,12.50804233
Zfp335,12.36358725,12.53308634
Epg5,11.71209705,12.64880695
Zfp800,10.87190524,12.98584194
Mcph1,7.475733431,12.4123052
Endov,11.43358544,11.52405192
4932438H23Rik,12.76549331,12.64205169
Rere,12.61792656,13.29935114
Trim14,12.25591375,10.37937837
Neurl2,11.22219114,11.28886607
Heca,11.74693414,11.56224242
Tmem120a,10.77643303,12.10950422
Txlnb,12.83447105,13.0221944
Fgl2,13.1310531,13.25886043
Slc26a11,13.26356264,11.98156728
Cited2,8.038918989,10.20579325
Spsb1,12.27786855,11.11829223
Urb1,11.18239435,11.51422091
Gsap,12.3379006,10.82177398
Pik3cd,13.02807872,13.17180229
Ptger4,9.511752654,12.32699117
Plcb4,12.75133484,12.15355203
Dag1,12.39767463,12.87036472
Clstn1,12.92907344,12.40753333
Mettl20,12.71037597,13.16820201
Hip1,13.19321732,10.11243951
Zfp292,12.37910757,12.66021879
Rsbn1l,12.4395712,12.98049664
Tbc1d16,12.40434329,11.81297947
Zc3h12d,13.28511319,11.54785851
Dtx4,8.73470962,11.89026428
Ccdc32,11.56176526,13.11504365
Phtf2,13.21386365,11.80211242
Ankrd13c,11.6183855,13.11080953
Cbx4,12.36139553,12.85934065
Edrf1,13.21234439,11.06877828
Timeless,13.24926163,9.972979786
Ifi203,12.30092449,12.47801117
Ginm1,10.54109662,13.20716688
Bahd1,11.50233458,11.51619248
Slc7a5,13.03806162,12.09539702
Cox15,11.72664392,12.13891172
Lats1,11.57837269,13.03428313
Rab11fip2,9.487840034,12.16584915
Ythdf2,12.51865316,12.55554777
Saa3,11.99859043,13.07898469
Elavl1,12.88130519,9.6794801
Ipo8,11.17430154,12.46352437
Stat2,11.69392249,9.688250309
Nup43,13.06709819,10.46454575
Negr1,12.93147623,13.16553514
Ift88,8.727920455,11.6128685
Rbms2,8.28077077,12.94763694
Orc3,11.76238204,13.14226664
Ndufb10,10.17866485,11.81578354
Baz2a,11.39820926,9.364134655
Plcb2,12.93902818,9.35974956
Bub1b,12.79928162,10.71510401
Bmf,12.99506047,12.27058734
Flywch1,10.39553414,9.733015322
Plpp6,11.93369065,11.64430696
Gramd1b,13.28135051,12.75112558
Mrps35,10.08878824,11.84666568
Rep15,13.15860969,13.25236977
Zmym5,11.77889848,12.93221475
Gorab,12.88607758,9.62935662
Pnrc1,13.14593215,10.61378946
9430038I01Rik,13.25044647,11.39820926
Rgl3,12.28828934,12.05494342
Maob,12.14784089,13.0986901
Thbs1,10.44604941,12.55146795
Cd209c,12.84176089,12.78115477
Fmo2,12.4236412,12.85233443
Alkbh3,12.85428402,12.90501086
2310057M21Rik,10.87498135,11.61010206
Fmo1,13.1179677,12.8622499
Arntl2,12.65217275,13.04610085
Scamp2,12.03032228,8.554588852
Tmem194,13.20701432,12.40434329
Cd209e,12.62479546,12.95255926
Zfp704,11.73343908,12.30435132
Emp3,12.77025093,11.49485558
Ttc12,13.03049472,10.41574177
Gas8,13.18858885,10.83209885
Prrc2c,12.3140167,10.88569637
Gpr34,12.90407008,12.23571509
Tm7sf3,12.2632692,12.59851781
Trappc5,11.43983088,10.92332749
Fgfr1op2,12.29001885,12.97495227
Tbc1d10c,11.44449729,10.63571812
Lrp1,9.594324604,12.70043972
Asun,11.71681946,12.48255589
Gbp7,12.22972009,8.985841937
Klhdc4,9.881113961,8.471675214
Gbp2b,12.46709603,11.11178774
Plekha1,11.66533592,12.12120972
Mrps28,13.06861036,11.19167615
Bach2,12.32895536,12.09605624
Accs,12.02202097,12.00842862
Cdk6,12.83703654,12.96217303
BC052040,8.939579214,12.56771846
Stac3,13.11439305,13.19997901
Hey1,13.10966744,12.77889848
Ddx58,12.12088584,9.301496195
Suco,11.26795708,12.58096514
Cchcr1,13.23346989,10.07280253
Zfp770,11.73174329,13.14863546
Slc25a24,12.55482864,12.00597536
Vprbp,10.61194694,12.43306377
Cul9,11.97226185,11.73597904
Il7,11.49485558,11.98655315
Nsmce4a,12.09110476,12.64633369
Fam102b,10.43775207,12.65060302
Arhgap9,12.21977355,12.58754314
Trim7,12.67463366,12.89462832
Ankib1,11.24733418,12.82515755
Mars,12.82754119,12.02410078
Skiv2l,12.26649376,12.81997946
Ufl1,11.87152026,12.73025784
Bcor,7.022367813,11.67286728
Trim41,11.79603961,13.10082657
Lyrm5,12.92444139,7.839203788
Pex2,11.07815081,12.17274002
Aqr,12.40274562,13.24228095
Ppp1ca,11.28135051,11.92740761
Wdr47,13.14051027,10.01262454
Map3k10,10.45327063,11.33483193
Abhd13,11.02997735,12.5553081
Akap9,9.802516365,12.44579084
Fbxl4,13.19229281,11.44035012
Slc25a28,12.43358544,12.30178196
Dtx3,11.80695233,11.90501086
Pitpnc1,12.2273151,10.8864587
Ppp1r15a,7.400879436,13.30063855
Rprd1a,11.77971936,12.18021998
Spns2,12.50133962,11.68606275
Sgms1,8.918863237,12.14178784
Usp45,13.25414285,12.69870467
Arglu1,12.53503231,12.41309898
Mybbp1a,12.75467876,12.62502386
Blvrb,12.27408691,12.70087316
Rabggta,12.47725232,12.77107674
Dxo,11.87459719,11.86495992
Xaf1,13.29390267,13.05833003
Ambra1,12.32136443,13.12444446
Pvr,10.01262454,12.45866293
Manea,12.36084708,13.01715639
Tsfm,12.21522963,11.13955135
Tlr8,12.25443815,11.16867212
Zfp609,11.5512276,12.84450963
Milr1,12.74188827,13.16976845
Abhd11,11.7300455,12.3818133
Adam22,11.84784036,13.01210072
Tex2,8.936637939,12.08679969
Ckap5,10.24198315,12.76071995
Otud6b,11.73766986,12.62867336
C3ar1,11.06272077,12.63526466
Wbscr27,13.27306708,10.52160044
Wdr7,11.36632221,13.05171876
Gstm2,13.1176431,11.60269887
Plppr2,11.00281502,11.01052811
Apoc1,12.48959712,12.40593919
Btaf1,11.97118427,13.06221482
Abcb1a,13.21355993,13.04422334
Ofd1,13.07598046,9.73470962
1110051M20Rik,11.5703301,11.79603961
Cd79b,12.35231935,13.14768193
Pogk,4,13.30933424
Mis12,8.361943774,10.64925618
Kazn,13.26341593,9.348728154
Apobec1,12.88054013,12.75238065
Tmem51,13.05714562,11.80654962
Pck2,12.2868465,11.78871833
Dhx33,12.32923574,12.69675024
Plekhg1,12.57908018,12.55626654
Dok4,12.87190524,12.96578428
Ppip5k2,11.73470962,12.81177606
Fam208a,11.70173964,13.08115052
Oaz2,11.08281434,11.99223026
Ppp1r14c,12.83031713,12.95164899
Dnph1,13.30306721,10.42836017
Efhd2,10.63843591,10.24436384
Nup88,12.08381171,12.93184554
Phc1,11.66266838,11.76362735
Mthfd1l,10.72962074,7.894817763
Hmgn1,12.16364968,10.56224242
Madd,12.08447624,13.1959873
Col16a1,11.20884399,10.26912668
Dnajc16,12.77458118,12.90143261
Limd2,13.29806257,10.14720492
Ap1g2,12.00316651,12.62021983
Cyp2s1,13.09011242,13.02340784
St8sia4,13.25074253,11.63163181
Sh3pxd2b,13.21264837,10.39231742
Camta2,12.79014483,13.28048081
Creg1,13.03720374,12.90876788
Zfhx2,10.47573343,12.46607646
Scamp5,8.027905997,13.17008154
Rcsd1,12.87728413,12.73576755
Hnrnpul1,13.15450169,10.82654849
Eif4h,13.09143539,13.2193198
Erg,13.12638183,12.48784003
Ppp1r13l,10.16867212,10.47167521
Ints8,9.839203788,12.25738784
Rnf167,10.57837269,13.1221809
Cd53,12.89273253,12.84274318
Siah1b,12.55050632,12.79826927
Lat2,12.77231457,7.409390936
Appl1,7.781359714,12.52454172
Spen,12.44242519,12.90745404
Snrnp25,8.495855027,9.618385502
Oard1,10.00982862,13.21735191
Cept1,12.74399286,10.74903138
Ttc3,11.06069593,11.93663794
Iqcc,13.27073333,9.430452552
Chil3,11.63617144,12.23750875
Tex264,12.5667676,13.28540222
Hlcs,12.83071326,11.48482289
1700123O20Rik,11.96830679,11.54158066
Zmynd15,13.24302518,12.47902235
Tiprl,11.03273453,12.17211493
Sft2d2,9.353146825,13.29992346
Psme4,11.68606275,13.29447716
Reps2,12.14497682,12.91363743
Erf,12.83821908,12.50357732
Bsdc1,13.07380685,13.06961759
Crocc,10.69087101,10.95492329
Ino80d,12.43097517,13.1341054
Osbpl10,13.30049556,13.28178517
Tmem205,9.324180547,12.29059489
Gfer,11.90989308,12.03754695
Atp1a3,10.61378946,10.90162116
Fbxw4,12.69609817,12.61401961
Slc19a2,13.18673329,13.24480978
S100pbp,11.05256805,11.83959748
Rfx3,10.00702727,13.27452376
Arhgef1,12.94104761,13.08994696
Tet2,10.22881869,13.08397787
Rcc2,13.00509818,12.24792751
Mgl2,12.73195537,12.83091128
Cables1,12.74104558,11.14146856
Asgr2,13.03307881,9.159871337
Arhgef10l,11.39499851,10.95564991
Mill2,12.96217303,13.29016288
Sh3kbp1,12.21188829,13.2701493
Abhd4,12.53478921,13.24198315
Npnt,11.43097517,13.11845447
Trim62,7.285402219,12.10623576
Cmtm8,10.77725532,12.08414401
Iffo2,6.714245518,11.57412044
Ghitm,12.65754176,13.28828934
Dpcd,11.72792045,12.1792871
Irgq,10.31967212,13.25296104
Fam117b,12.90369359,10.92999806
Ramp3,13.00070427,13.10607214
Slc7a13,12.39097501,12.36386098
Wdr43,12.66688971,12.79258697
Wwp1,11.57412044,11.44346161
Fzd7,9.098032083,12.28077077
Rwdd2b,12.88855301,9.06608919
Tspyl2,11.83368075,12.84117119
Elmo1,11.0175044,9.214319121
Iqsec2,11.50531536,12.17398937
Nbl1,9.749869427,13.10738056
Msantd4,9.361943774,12.23959853
H2afv,12.43853198,12.7883105
Zfp598,12.11504365,12.1864238
N4bp2l1,11.46352437,12.52698821
Smc1a,12.53113774,12.89159386
Cyyr1,13.05968245,13.19675579
Ripk2,12.51101135,12.76901132
Tmco4,11.97692207,12.43201985
Brca2,12.58261245,10.18115226
Osgin2,12.91064273,11.36358725
Otud3,13.23885253,13.08762858
Zmiz2,12.62205182,13.08497443
Lonp1,11.48884435,11.18549492
Hectd2,12.49510551,12.46862404
Prkd2,13.29949424,11.96144969
Rpusd1,11.94580958,11.90086681
Pla2g2d,13.16506401,8.951284715
2310036O22Rik,12.55865987,11.55650605
Yeats2,10.04848687,12.37802385
Arhgap11a,11.10394343,12.20487677
Elovl6,13.292753,10.63481105
Arhgap12,12.83644491,13.00895378
Phf8,8.299208018,12.4540422
Vps41,12.47471995,8.882643049
Rbbp8,12.78443037,13.18534005
Mul1,12.30606169,12.12315143
Lamp3,10.64925618,12.04268537
Zfp236,11.42101286,12.64948074
Car8,12.34374092,11.76238204
Rusc1,11.5980525,11.94873224
Uspl1,11.11634396,11.85953479
Ttc1,10.45738088,12.23002044
Cdk13,12.0261776,8.339850003
Gtf3c3,2.807354922,11.80332392
Sntb2,13.10656294,12.33622759
Slc7a1,11.31061278,10.55170826
Thoc6,11.20212382,12.0115767
Pcf11,11.65060302,13.03720374
Atp1b2,13.24866884,6.022367813
Wrap53,11.78790256,11.59618976
Rap1gap,13.05273785,12.97620609
Tmem29,12.83130724,13.29720288
Rgl2,13.07414146,13.17882044
Ssr2,13.04610085,7.312882955
Pum3,11.84549005,12.75070699
Shtn1,12.55434902,13.22052948
Ccdc9,11.42311591,10.90086681
Cldn5,10.56605404,11.90275194
Mdfic,11.28424575,13.30577677
Mettl18,12.9076418,13.15718901
Wapl,10.97226185,12.57908018
Dicer1,11.77848786,13.03686045
Pik3r1,12.92462696,11.90839262
Meis3,12.26971112,12.46224663
Hibch,12.67308819,13.03256236
Nthl1,13.19982568,9.548821908
Cirh1a,11.82853321,12.63571812
Mfsd6,12.94800213,13.10049809
Gk5,12.76258967,12.79725622
Arhgap32,7.475733431,11.24495839
Tardbp,11.35810171,11.13506795
Cacna2d4,13.29992346,13.30221051
Fam35a,13.11178774,7.108524457
Dcp1b,12.0610336,12.37721053
Zfp281,10.83209885,11.29806257
Stx3,13.04234338,12.81297947
Cep78,12.94873224,11.89254282
Rrp9,11.76570049,10.97369737
Irf8,8.873444113,11.89368074
Rnf123,12.18363538,12.57978733
Ago1,12.57080444,12.58237724
H2-Ob,12.35397382,11.51076417
Hspb8,13.16835873,9.663558104
Gltscr2,12.98317176,10
Camsap2,11.69217958,12.90350531
Sepw1,11.85291959,8.184875343
Prelp,13.11731843,12.49710336
Cdc42ep4,11.65463603,12.14688684
Mbp,11.86147468,10.75154406
Ccdc64,13.16569215,13.13699111
D11Wsu47e,13.26385602,10.12541347
Ggact,13.24421516,12.08214904
Fam104a,11.6411486,12.22580994
Mrps27,13.13939147,13.23706054
Kctd12b,13.00947875,12.41045135
Gcn1l1,12.75530489,12.21036695
Kif21b,13.17850925,12.82754119
Ddx24,12.47294463,12.94397991
Klf8,12.49135207,12.55889898
Pcca,5.584962501,12.34429591
Slc39a11,11.35590164,11.84627391
Pyroxd1,8.388017285,11.49835061
Bivm,8.927777962,11.25856603
Fcho2,12.79116289,11.7984718
Amot,12.6259371,13.197831
Kcnj2,9.038918989,11.80936621
Cox6a1,11.95128471,13.14162821
Btbd7,10.42940674,12.59339112
1810011H11Rik,12.65731845,12.52576548
Ubr7,9.533329732,11.54930337
Alg13,12.83190099,10.13699111
Pi4ka,11.66133275,12.7984718
Coro2b,12.88760142,11.39499851
Coq5,9.941047606,12.53211237
Kirrel,13.13923157,13.17523765
Tspo,12.17367714,12.18115226
Rnf10,12.70238916,9.847057346
Pde3a,12.76321237,12.52894242
Utp15,9.033423002,11.75905594
Gpr155,13.24584977,12.37503943
Tpp2,12.18146288,4.584962501
Ubac2,12.90595104,12.95310515
Ppp2r2d,12.11439305,11.52061868
Enc1,12.71810471,11.88455213
Ydjc,13.21325614,13.23735936
Mapk1ip1,11.53624722,12.23242093
Tram2,9.915879379,12.49735289
Cpsf2,11.6379833,12.30320995
Abca9,9.588714636,10.42206477
Phlda3,8.982993575,10.11894107
Efhc1,13.23227101,13.17430154
Poldip3,8.86727874,10.91214086
Oasl1,11.13635034,13.25015035
Abca8a,11.99894295,12.32136443
Sytl3,12.49360531,12.58988518
Ptpre,12.31486643,12.56391124
Pdcd7,11.2227949,11.00982862
Haus1,13.16663386,9.818582177
Tcf20,11.5574637,4.906890596
Mcm3,12.44346161,11.90989308
Ankrd13a,13.01663421,13.18021998
Ipo9,12.58965115,13.16317792
Ndufa7,12.15355203,12.93645391
Shisa4,13.21143206,13.28958667
Git2,6.906890596,13.22128502
Lman1,12.81958038,13.30049556
Wipi1,9.74819285,11.82535634
Tdrkh,12.97745882,10.57837269
Ammecr1l,11.60037755,12.58824615
Slc16a6,12.96578428,12.21249639
Metap1d,10.67242534,11.09011242
Rnpep,13.02704206,11.61516981
Fam222a,11.54834029,11.33873638
AW549877,12.48431942,13.13570929
Agrn,7.714245518,11.74693414
Mvk,11.25266543,11.72195361
Mfsd9,13.15876745,11.09143539
Tango6,9.759888183,11.62890115
Pigs,12.61125539,12.86205613
S100a10,11.74525414,12.77766628
Znrf3,9.172427509,12.03032228
Dcaf17,13.21158415,12.07781712
Spidr,11.30092449,12.24614677
Mettl8,13.1842555,12.19475685
Arhgef11,12.16270602,12.90369359
Rapgef5,12.82654849,12.46505617
Zbed3,10.66266838,12.66289086
Tlk1,11.23720996,13.06827446
Wdr41,12.65485975,11.21492619
Ncapg2,12.34623669,9.839203788
Mat2b,12.4419067,12.05629901
Csgalnact2,11.28771238,12.19905882
Tbca,12.8029202,12.07313738
Dstyk,10.93442804,11.90124403
Wdr60,12.84215388,13.29834902
Wdr11,11.89368074,13.11423036
Zfp386,8.383704292,12.4046094
Tmcc2,13.20838679,10.73809226
Abhd14b,7.238404739,10.22400167
Zfp239,12.8963324,13.09836113
Kank3,10.05799172,11.5512276
Uggt2,12.60640521,12.32023645
Inpp5f,13.19675579,10.46658634
Fam212a,12.9162527,11.70563239
Ssh1,11.62159404,12.79948401
Rassf4,12.83802206,11.56700537
Ppig,10.89481776,11.9162527
Msantd2,13.04456488,8.651051691
Cox10,11.78586111,12.40832974
Klhl23,12.80211242,12.69196156
Armc5,12.73745862,12.35947505
Bend6,11.25856603,12.39740724
Nfrkb,11.906139,12.55170826
Cmklr1,13.05528244,11.80493767
Zfp451,11.01192607,12.18270471
Chchd7,11.6188443,12.25797706
Slc35e2,11.62205182,12.18951573
Tbc1d22b,10.95782756,12.55290921
Kdm5b,12.06877828,11.94397991
0610010F05Rik,12.85681455,11.69348696
Abhd14a,11.64745843,11.97262086
Fbxo38,12.12120972,12.91979443
Bag2,13.23287058,12.99964774
Ammecr1,12.76942464,11.51766939
Lyn,11.87574935,12.70065645
Adrbk2,13.29920802,12.96812676
Trem1,12.55242895,12.94964436
Nxt2,12.66311331,5.129283017
Sestd1,12.30178196,11.33706434
Itga1,12.25148241,12.64498286
Stab1,13.24570125,11.14847658
Mkl1,12.09176594,12.95800888
Gm5617,12.74546425,13.22761594
Ttc19,11.31514956,11.85213933
Ehbp1,13.01227534,10.59525748
Tmem183a,11.70606427,12.33063682
S100a13,11.84431346,12.19290922
Prox2,12.92332749,12.91214086
Hps4,10.25384748,11.7300455
Specc1,11.58167136,11.19844504
Tnfrsf14,12.65508345,10.49685378
Arl15,11.15797845,12.34068465
Ikbke,13.02548566,12.87344411
Arel1,12.60964047,10.50481899
Grap2,13.03204573,13.23047083
Gnl3,9.923327485,11.47725232
Lgalsl,12.61585949,12.44346161
Snx18,13.00615073,13.09143539
Rbm45,11.44035012,11.82416321
Smim12,11.93957921,11.85096815
Tsen2,13.17352099,13.09655045
Gatad2b,12.83959748,12.11991379
Rbm7,11.21249639,13.28612454
Dennd4b,12.77210834,13.2137118
Atf4,13.06373212,12.34955769
Zmym6,11.80735492,12.48331195
Agps,12.08480839,12.54061241
Ccno,6.539158811,13.0664256
Nfkbil1,12.30947635,11.90951811
Fbrs,12.80554236,13.18456545
Dhx29,10.72451385,11.77107674
Mgat3,12.88550573,13.10950422
Mfap4,12.81498294,13.19136771
Zfp532,10.93663794,12.3693247
Zmym4,9.714245518,12.1221809
Mios,12.88531506,10.32305476
Reln,12.95073814,6.569855608
C1galt1,7.651051691,12.79887677
Dctpp1,12.18518517,11.34762137
Zfp410,11.8008999,12.12153352
Tbc1d8b,13.18441048,13.11715606
Fcmr,13.07614753,10.44086917
Abcb4,11.65239686,11.89292222
Mustn1,7.294620749,12.58072965
Clspn,12.94982671,13.09852562
Tbc1d10b,12.29519496,12.35974956
Prdm10,9.079484784,12.05731488
D330045A20Rik,11.49535539,12.04405253
Ago4,13.0793181,11.96253456
Cpa6,10.64745843,11.76652891
Cd2bp2,10.84235034,11.22098285
Sdhaf3,8.607330314,11.65463603
Usp22,12.94013004,12.89405985
Dmtf1,11.52503135,12.46658634
AA986860,9.049848549,13.14688684
Ubap2l,13.01489224,11.25207404
Dnal1,11.92629599,12.94982671
Sun2,13.01715639,12.5943246
Gtpbp1,12.99559051,13.01924322
Shfm1,11.436191,12.45686774
Asxl1,12.40965611,13.02080636
Map2k3os,12.92388455,13.06676193
Sin3a,11.72919586,12.57483002
Adprhl2,12.07948478,11.5844928
Dhrs7b,12.14911199,12.63208641
Mier2,11.9076418,11.29059489
Ube2q1,12.57483002,11.45327063
4632404H12Rik,13.19737029,10.9248125
Ipo11,11.44863257,12.49685378
Fam199x,10.89102419,11.16302064
Atxn2,12.43905168,13.05324713
Hirip3,12.99169898,12.91475884
Asb4,12.46173522,7.77478706
Stk40,12.19813805,12.59898297
Pbxip1,12.35424938,9.337621902
Oscp1,9.627533884,6.044394119
Maff,10.32979634,9.544964433
Zfyve1,12.10721708,12.93055255
Pla2g6,11.42888355,11.5526691
Flad1,7.592457037,11.67463366
